date,fingerprint,transport,users,num_instances,coverage
2023-02-26,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,3506.35,12.00,12.00
2023-02-27,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,9.45,12.00,12.00
2023-02-27,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,69134.77,12.00,12.00
2023-02-27,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,101.65,12.00,6.94
2023-02-27,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,3453.98,12.00,12.00
2023-02-28,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,11.03,12.00,12.00
2023-02-28,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,68796.35,12.00,12.00
2023-02-28,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,103.81,12.00,6.50
2023-02-28,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,3536.41,12.00,12.00
2023-03-01,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,9.20,12.00,12.00
2023-03-01,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,67343.30,12.00,12.00
2023-03-01,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,96.19,12.00,6.47
2023-03-01,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,3526.56,12.00,12.00
2023-03-02,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,8.09,12.00,12.00
2023-03-02,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,65591.16,12.00,12.00
2023-03-02,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,3614.65,12.00,12.00
2023-03-03,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,7.98,12.00,12.00
2023-03-03,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,64157.39,12.00,12.00
2023-03-03,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.02,12.00,6.06
2023-03-03,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,3775.27,12.00,12.00
2023-03-04,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,7.98,12.00,12.00
2023-03-04,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,64377.17,12.00,12.00
2023-03-04,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.15,12.00,6.44
2023-03-04,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,3825.16,12.00,12.00
2023-03-05,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,8.48,12.00,12.00
2023-03-05,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,63884.27,12.00,12.00
2023-03-05,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.02,12.00,6.06
2023-03-05,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,3871.08,12.00,12.00
2023-03-06,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,7.31,12.00,12.00
2023-03-06,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,61707.87,12.00,12.00
2023-03-06,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.16,12.00,6.44
2023-03-06,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,3778.02,12.00,12.00
2023-03-07,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,7.11,12.00,12.00
2023-03-07,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,61453.06,12.00,12.00
2023-03-07,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,7.10,12.00,6.14
2023-03-07,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,3843.19,12.00,12.00
2023-03-08,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,7.16,12.00,12.00
2023-03-08,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,61586.24,12.00,12.00
2023-03-08,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,110.41,12.00,7.39
2023-03-08,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,3798.41,12.00,12.00
2023-03-09,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,6.59,12.00,12.00
2023-03-09,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,60898.19,12.00,12.00
2023-03-09,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,107.33,12.00,6.50
2023-03-09,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,3819.34,12.00,12.00
2023-03-10,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,8.61,12.00,12.00
2023-03-10,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,60133.48,12.00,12.00
2023-03-10,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,105.74,12.00,6.50
2023-03-10,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,3889.16,12.00,12.00
2023-03-11,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,8.68,12.00,12.00
2023-03-11,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,61767.87,12.00,12.00
2023-03-11,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,110.36,12.00,6.58
2023-03-11,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,3902.44,12.00,12.00
2023-03-12,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,9.04,12.00,12.00
2023-03-12,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,60494.77,12.00,12.00
2023-03-12,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.38,12.00,6.94
2023-03-12,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,4058.42,12.00,12.00
2023-03-13,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,8.22,12.00,12.00
2023-03-13,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,58923.54,12.00,12.00
2023-03-13,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.17,12.00,6.44
2023-03-13,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,3962.73,12.00,12.00
2023-03-14,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,10.31,12.00,12.00
2023-03-14,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,58357.54,12.00,12.00
2023-03-14,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,4043.91,12.00,12.00
2023-03-15,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,12.14,12.00,12.00
2023-03-15,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,58295.89,12.00,12.00
2023-03-15,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.03,12.00,6.09
2023-03-15,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,4207.84,12.00,12.00
2023-03-16,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,11.57,12.00,12.00
2023-03-16,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,55353.28,12.00,12.00
2023-03-16,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.36,12.00,6.97
2023-03-16,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,4132.71,12.00,12.00
2023-03-17,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,8.90,12.00,12.00
2023-03-17,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,59233.80,12.00,12.00
2023-03-17,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.17,12.00,6.44
2023-03-17,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,4357.27,12.00,12.00
2023-03-18,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,9.43,12.00,11.13
2023-03-18,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,55770.53,12.00,11.13
2023-03-18,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.02,12.00,6.06
2023-03-18,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,4465.81,12.00,12.00
2023-03-19,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,11.52,12.00,11.87
2023-03-19,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,59834.70,12.00,11.87
2023-03-19,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,9.34,12.00,6.53
2023-03-19,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,4521.55,12.00,12.00
2023-03-20,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,10.35,12.00,12.00
2023-03-20,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,63842.24,12.00,12.00
2023-03-20,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,143.76,12.00,7.00
2023-03-20,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,4338.95,12.00,12.00
2023-03-21,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,11.50,12.00,12.00
2023-03-21,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,64614.73,12.00,12.00
2023-03-21,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,142.80,12.00,6.94
2023-03-21,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,4323.68,12.00,12.00
2023-03-22,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,6.34,12.00,11.85
2023-03-22,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,65249.51,12.00,11.85
2023-03-22,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,143.43,12.00,6.38
2023-03-22,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,4275.71,12.00,11.67
2023-03-23,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,11.45,12.00,12.00
2023-03-23,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,66987.47,12.00,12.00
2023-03-23,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.62,12.00,7.40
2023-03-23,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,4480.40,12.00,11.85
2023-03-24,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,9.55,12.00,12.00
2023-03-24,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,66792.03,12.00,12.00
2023-03-24,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.40,12.00,5.47
2023-03-24,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,3538.00,12.00,9.05
2023-03-25,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,9.53,12.00,12.00
2023-03-25,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,66099.35,12.00,12.00
2023-03-25,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.04,12.00,5.15
2023-03-25,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,4036.13,12.00,10.10
2023-03-26,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,7.63,12.00,12.00
2023-03-26,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,67915.57,12.00,12.00
2023-03-26,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.87,12.00,7.95
2023-03-26,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,4936.22,12.00,12.00
2023-03-27,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,9.46,12.00,12.00
2023-03-27,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,67481.77,12.00,12.00
2023-03-27,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.49,12.00,7.08
2023-03-27,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,4942.45,12.00,12.00
2023-03-28,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,12.55,12.00,12.00
2023-03-28,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,67238.60,12.00,12.00
2023-03-28,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,1.09,12.00,8.45
2023-03-28,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,4957.36,12.00,12.00
2023-03-29,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,8.69,12.00,12.00
2023-03-29,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,65841.70,12.00,12.00
2023-03-29,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.70,12.00,7.55
2023-03-29,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,5059.27,12.00,12.00
2023-03-30,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,6.75,12.00,12.00
2023-03-30,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,66031.83,12.00,12.00
2023-03-30,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,1.07,12.00,8.40
2023-03-30,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,5023.70,12.00,12.00
2023-03-31,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,9.26,12.00,12.00
2023-03-31,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,65480.60,12.00,12.00
2023-03-31,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.22,12.00,6.47
2023-03-31,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,5202.28,12.00,12.00
2023-04-01,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,8.98,12.00,12.00
2023-04-01,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,64971.42,12.00,12.00
2023-04-01,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.02,12.00,6.03
2023-04-01,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,5210.37,12.00,11.95
2023-04-02,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,10.91,12.00,12.00
2023-04-02,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,62609.28,12.00,12.00
2023-04-02,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.44,12.00,6.47
2023-04-02,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,4792.73,12.00,11.00
2023-04-03,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,11.37,12.00,12.00
2023-04-03,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,66526.30,12.00,12.00
2023-04-03,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.23,12.00,5.97
2023-04-03,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,4943.90,12.00,10.95
2023-04-04,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,13.91,12.00,12.00
2023-04-04,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,66558.26,12.00,12.00
2023-04-04,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.25,12.00,5.60
2023-04-04,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,4528.67,12.00,10.10
2023-04-05,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,10.60,12.00,11.14
2023-04-05,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,62475.63,12.00,11.14
2023-04-05,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.68,12.00,7.50
2023-04-05,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,5374.41,12.00,12.00
2023-04-06,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,9.73,12.00,11.86
2023-04-06,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,66515.03,12.00,11.86
2023-04-06,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.68,12.00,7.47
2023-04-06,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,5454.88,12.00,11.95
2023-04-07,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,14.35,12.00,12.00
2023-04-07,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,65750.49,12.00,12.00
2023-04-07,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.63,12.00,6.90
2023-04-07,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,5058.98,12.00,10.95
2023-04-08,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,15.95,12.00,12.00
2023-04-08,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,66431.99,12.00,12.00
2023-04-08,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.06,12.00,5.18
2023-04-08,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,4736.50,12.00,10.10
2023-04-09,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,12.65,12.00,12.00
2023-04-09,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,66990.60,12.00,12.00
2023-04-09,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,1.05,12.00,8.40
2023-04-09,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,5552.92,12.00,12.00
2023-04-10,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,14.07,12.00,12.00
2023-04-10,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,65778.20,12.00,12.00
2023-04-10,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.24,12.00,6.55
2023-04-10,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,5524.07,12.00,12.00
2023-04-11,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,7.35,12.00,10.71
2023-04-11,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,62676.01,12.00,11.14
2023-04-11,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.61,12.00,7.53
2023-04-11,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,5693.44,12.00,12.00
2023-04-12,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,7.69,12.00,11.79
2023-04-12,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,65430.52,12.00,11.86
2023-04-12,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.75,12.00,7.97
2023-04-12,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,6321.95,12.00,12.00
2023-04-13,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,7.66,12.00,11.57
2023-04-13,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,67638.06,12.00,12.00
2023-04-13,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.55,12.00,7.47
2023-04-13,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,7238.03,12.00,12.00
2023-04-14,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,12.08,12.00,11.93
2023-04-14,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,67124.28,12.00,12.00
2023-04-14,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.40,12.00,7.05
2023-04-14,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,8319.99,12.00,12.00
2023-04-15,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,11.45,12.00,12.00
2023-04-15,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,68406.63,12.00,12.00
2023-04-15,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.74,12.00,7.90
2023-04-15,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,8880.54,12.00,11.90
2023-04-16,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,13.14,12.00,12.00
2023-04-16,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,70436.98,12.00,12.00
2023-04-16,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.39,12.00,6.08
2023-04-16,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,7793.93,12.00,10.10
2023-04-17,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,12.29,12.00,12.00
2023-04-17,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,71612.53,12.00,12.00
2023-04-17,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.59,12.00,7.53
2023-04-17,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,9571.63,12.00,12.00
2023-04-18,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,11.17,12.00,12.00
2023-04-18,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,70145.07,12.00,12.00
2023-04-18,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.78,12.00,8.03
2023-04-18,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,9821.74,12.00,12.00
2023-04-19,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,9.37,12.00,12.00
2023-04-19,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,70938.50,12.00,12.00
2023-04-19,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.95,12.00,8.47
2023-04-19,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,9707.03,12.00,11.95
2023-04-20,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,7.77,12.00,12.00
2023-04-20,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,70553.71,12.00,12.00
2023-04-20,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.91,12.00,7.95
2023-04-20,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,8918.35,12.00,11.00
2023-04-21,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,8.88,12.00,12.00
2023-04-21,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,69893.85,12.00,12.00
2023-04-21,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.56,12.00,7.00
2023-04-21,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,9064.46,12.00,11.05
2023-04-22,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,7.82,12.00,12.00
2023-04-22,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,67776.60,12.00,12.00
2023-04-22,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.36,12.00,6.90
2023-04-22,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,9630.05,12.00,11.90
2023-04-23,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,13.03,12.00,12.00
2023-04-23,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,68741.80,12.00,12.00
2023-04-23,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.02,12.00,5.08
2023-04-23,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,8499.40,12.00,10.05
2023-04-24,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,15.58,12.00,12.00
2023-04-24,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,69857.14,12.00,12.00
2023-04-24,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.37,12.00,6.53
2023-04-24,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,9396.03,12.00,11.05
2023-04-25,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,13.49,12.00,12.00
2023-04-25,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,70074.77,12.00,12.00
2023-04-25,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.41,12.00,7.03
2023-04-25,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,10315.77,12.00,11.90
2023-04-26,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,10.17,12.00,12.00
2023-04-26,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,70584.32,12.00,12.00
2023-04-26,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.93,12.00,7.47
2023-04-26,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,8829.08,12.00,10.00
2023-04-27,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,9.12,12.00,12.00
2023-04-27,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,70044.11,12.00,12.00
2023-04-27,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.73,12.00,6.95
2023-04-27,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,8771.35,12.00,10.00
2023-04-28,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,12.36,12.00,12.00
2023-04-28,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,67158.94,12.00,12.00
2023-04-28,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.39,12.00,6.05
2023-04-28,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,9015.93,12.00,10.10
2023-04-29,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,11.92,12.00,12.00
2023-04-29,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,69778.51,12.00,12.00
2023-04-29,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.38,12.00,7.00
2023-04-29,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,10768.67,12.00,12.00
2023-04-30,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,12.88,12.00,12.00
2023-04-30,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,70010.32,12.00,12.00
2023-04-30,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.41,12.00,7.08
2023-04-30,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,10704.58,12.00,12.00
2023-05-01,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,13.76,12.00,12.00
2023-05-01,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,70224.40,12.00,12.00
2023-05-01,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.96,12.00,8.47
2023-05-01,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,10790.27,12.00,12.00
2023-05-02,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,14.02,12.00,12.00
2023-05-02,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,69853.24,12.00,12.00
2023-05-02,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.76,12.00,7.97
2023-05-02,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,10682.64,12.00,12.00
2023-05-03,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,12.12,12.00,12.00
2023-05-03,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,68432.12,12.00,12.00
2023-05-03,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.58,12.00,7.53
2023-05-03,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,10576.65,12.00,12.00
2023-05-04,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,9.48,12.00,12.00
2023-05-04,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,67893.48,12.00,12.00
2023-05-04,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,<OR>,0.73,12.00,7.95
2023-05-04,91DA221A149007D0FD9E5515F5786C3DD07E4BB0,snowflake,10467.70,12.00,12.00
2023-05-05,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,10.23,12.00,12.00
